tick:0.52083333333333
time-show-note

141180,0,64,
141720,1,65,
143400,0,65,
143460,1,67,
145020,0,67,
145200,1,65,
145560,0,65,
146100,1,64,
148440,0,64,
149520,1,69,
149880,0,69,
150420,1,69,
150780,0,69,
151320,1,67,
151680,0,67,
152160,1,67,
152520,0,67,
154800,1,69,
155160,0,69,
155640,1,69,
156000,0,69,
156540,1,67,
156900,0,67,
157380,1,67,
157740,0,67,
160020,1,69,
160380,0,69,
161760,1,67,
162120,0,67,
162660,1,65,
164340,0,65,
164400,1,67,
165960,0,67,
166140,1,65,
166500,0,65,
167040,1,67,
169140,0,67,
171360,1,69,
171720,0,69,
172260,1,67,
172620,0,67,
173100,1,67,
173460,0,67,
175740,1,69,
176100,0,69,
176580,1,69,
176940,0,69,
177480,1,67,
177840,0,67,
178380,1,67,
178740,0,67,
180960,1,69,
181320,0,69,
181860,1,69,
182220,0,69,
182700,1,67,
183060,0,67,
183600,1,65,
185340,0,65,
185340,1,67,
185700,0,67,
186240,1,64,
187980,0,64,
187980,1,62,
190440,0,62,
191340,1,77,
191940,0,77,
192120,1,77,
192720,0,77,
192960,1,76,
193680,0,76,
193740,1,76,
194460,0,76,
196140,1,77,
196740,0,77,
196920,1,77,
197520,0,77,
197760,1,76,
198480,0,76,
198540,1,76,
199260,0,76,
200940,1,77,
201540,0,77,
201720,1,77,
202320,0,77,
202560,1,76,
203160,0,76,
203340,1,77,
203940,0,77,
204120,1,89,
204480,0,89,
204960,1,79,
205440,0,79,
206520,1,77,
207120,0,77,
207360,1,76,
208260,0,76,
210540,1,77,
211140,0,77,
211320,1,77,
211920,0,77,
212160,1,76,
212880,0,76,
212940,1,76,
213660,0,76,
215340,1,77,
215940,0,77,
216120,1,77,
216720,0,77,
216960,1,76,
217680,0,76,
217740,1,76,
218460,0,76,
220140,1,77,
220740,0,77,
220920,1,77,
221520,0,77,
221760,1,76,
222360,0,76,
222540,1,77,
223140,0,77,
224160,1,79,
224640,0,79,
225720,1,77,
226320,0,77,
226560,1,76,
227520,0,76,
229740,1,81,
229740,1,77,
230100,0,81,
230340,0,77,
230520,1,81,
230520,1,77,
231000,0,81,
231120,0,77,
231360,1,79,
231360,1,76,
231840,0,79,
232080,0,76,
232140,1,79,
232140,1,76,
232800,0,79,
232860,0,76,
234540,1,81,
234540,1,77,
234900,0,81,
235140,0,77,
235320,1,81,
235320,1,77,
235800,0,81,
235920,0,77,
236160,1,79,
236160,1,76,
236640,0,79,
236880,0,76,
236940,1,79,
236940,1,76,
237420,0,79,
237660,0,76,
239340,1,81,
239340,1,77,
239700,0,81,
239940,0,77,
240120,1,81,
240120,1,77,
240600,0,81,
240720,0,77,
240960,1,79,
240960,1,76,
241440,0,79,
241560,0,76,
241740,1,77,
241740,1,74,
242640,0,77,
242820,0,74,
243360,1,79,
243360,1,76,
243840,0,79,
244260,0,76,
244920,1,77,
244980,1,74,
245400,0,77,
245640,0,74,
245760,1,79,
245760,1,76,
246240,0,79,
246660,0,76,
248940,1,81,
248940,1,77,
249300,0,81,
249540,0,77,
249720,1,81,
249720,1,77,
250200,0,81,
250320,0,77,
250560,1,79,
250560,1,76,
251040,0,79,
251280,0,76,
251340,1,79,
251340,1,76,
252000,0,79,
252060,0,76,
253740,1,81,
253740,1,77,
254220,0,81,
254340,0,77,
254520,1,81,
254520,1,77,
255000,0,81,
255120,0,77,
255360,1,79,
255360,1,76,
255840,0,79,
256080,0,76,
256140,1,79,
256140,1,76,
256620,0,79,
256860,0,76,
258540,1,81,
258540,1,77,
258900,0,81,
259140,0,77,
259320,1,81,
259320,1,77,
259800,0,81,
259920,0,77,
260160,1,79,
260160,1,76,
260640,0,79,
260820,0,76,
260940,1,81,
260940,1,77,
261600,0,81,
261600,0,77,
261720,1,82,
261720,1,79,
262080,0,82,
262260,0,79,
262560,1,81,
262560,1,77,
262920,0,81,
263160,0,77,
263340,1,79,
263340,1,76,
263820,0,79,
264060,0,76,
264120,1,77,
264180,1,74,
264600,0,77,
264840,0,74,
264960,1,79,
264960,1,76,
265440,0,79,
265620,0,76 ,
265740,1,77,
266220,0,77
